id,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,deposit,contact,agegroup,email
9579,44,blue-collar,divorced,secondary,no,-222,yes,no,27,may,112,3,-1,0,unknown,no,33634328009,Middle age,abcdef9579@gmail.com
9580,37,blue-collar,single,secondary,no,1970,yes,no,16,may,251,3,-1,0,unknown,no,41099469716,Adult,abcdef9580@gmail.com
9581,28,services,single,secondary,no,1590,yes,no,12,may,345,2,-1,0,unknown,no,52264184297,Adult,abcdef9581@gmail.com
9582,39,technician,single,secondary,no,6810,yes,no,5,jun,170,1,-1,0,unknown,no,55278038105,Adult,abcdef9582@gmail.com
9583,57,retired,divorced,primary,yes,0,no,yes,24,jul,125,2,-1,0,unknown,no,23298633906,Middle age,abcdef9583@gmail.com
9584,38,blue-collar,single,unknown,no,4950,yes,no,8,may,297,1,-1,0,unknown,no,15422978302,Adult,abcdef9584@gmail.com
9585,60,blue-collar,married,secondary,no,4140,no,no,4,feb,147,1,-1,0,unknown,no,9026641128,Older,abcdef9585@gmail.com
9586,38,management,divorced,tertiary,no,1510,yes,no,17,jul,50,1,-1,0,unknown,no,70948411130,Adult,abcdef9586@gmail.com
9587,26,student,single,secondary,no,25720,yes,no,5,may,620,1,-1,0,unknown,no,94941846173,Adult,abcdef9587@gmail.com
9588,32,blue-collar,married,secondary,no,3200,yes,no,6,may,198,2,-1,0,unknown,no,98533448279,Adult,abcdef9588@gmail.com
9589,35,management,single,tertiary,no,3040,yes,no,19,nov,274,2,-1,0,unknown,no,6047511586,Adult,abcdef9589@gmail.com
9590,30,management,single,secondary,no,12990,no,no,14,aug,515,2,-1,0,unknown,no,98437871178,Adult,abcdef9590@gmail.com
9591,37,blue-collar,married,secondary,no,7400,yes,no,7,may,434,3,342,2,failure,no,73576910175,Adult,abcdef9591@gmail.com
9592,36,blue-collar,married,secondary,no,5370,no,yes,7,jul,206,6,-1,0,unknown,no,84962307889,Adult,abcdef9592@gmail.com
9593,34,admin.,single,secondary,no,15810,yes,yes,20,may,52,11,-1,0,unknown,no,72603140268,Adult,abcdef9593@gmail.com
9594,28,blue-collar,married,secondary,no,7080,yes,no,6,jun,339,5,-1,0,unknown,no,20420139190,Adult,abcdef9594@gmail.com
9595,37,blue-collar,married,primary,no,1780,yes,yes,9,jun,72,1,-1,0,unknown,no,39701495338,Adult,abcdef9595@gmail.com
9596,31,services,single,secondary,no,6710,yes,no,7,may,193,3,-1,0,unknown,no,58893831871,Adult,abcdef9596@gmail.com
9597,34,blue-collar,married,primary,no,30,yes,no,8,may,26,1,-1,0,unknown,no,35172452081,Adult,abcdef9597@gmail.com
9598,28,technician,single,secondary,no,9810,yes,no,24,jul,225,1,-1,0,unknown,no,97794462529,Adult,abcdef9598@gmail.com
9599,38,technician,married,tertiary,no,10420,yes,no,4,feb,419,2,-1,0,unknown,no,81511275284,Adult,abcdef9599@gmail.com
9600,80,retired,married,primary,no,10210,no,no,26,feb,37,1,-1,0,unknown,no,82192237076,Older,abcdef9600@gmail.com
9601,59,retired,married,secondary,no,10350,yes,yes,5,aug,223,1,-1,0,unknown,no,64629177836,Older,abcdef9601@gmail.com
9602,54,management,married,tertiary,no,11140,yes,no,21,nov,1195,2,175,1,other,no,12090249002,Middle age,abcdef9602@gmail.com
9603,29,blue-collar,single,tertiary,no,980,no,no,10,aug,170,2,-1,0,unknown,no,88443146438,Adult,abcdef9603@gmail.com
9604,39,technician,married,secondary,no,240,yes,no,28,jan,79,4,-1,0,unknown,no,87779177086,Adult,abcdef9604@gmail.com
9605,30,technician,single,secondary,no,4860,no,no,28,jan,335,3,-1,0,unknown,no,48692921146,Adult,abcdef9605@gmail.com
9606,41,services,divorced,secondary,no,7270,yes,no,11,may,246,1,-1,0,unknown,no,17931412958,Middle age,abcdef9606@gmail.com
9607,48,technician,married,secondary,no,-205,yes,yes,9,jul,112,1,-1,0,unknown,no,28248371524,Middle age,abcdef9607@gmail.com
9608,26,blue-collar,married,secondary,no,8950,yes,no,4,feb,820,3,-1,0,unknown,no,39782509259,Adult,abcdef9608@gmail.com
9609,55,admin.,married,primary,no,3190,no,no,21,nov,124,3,-1,0,unknown,no,17731091158,Middle age,abcdef9609@gmail.com
9610,36,admin.,single,secondary,no,2060,yes,no,8,may,183,1,-1,0,unknown,no,79240871612,Adult,abcdef9610@gmail.com
9611,31,services,married,secondary,no,-414,yes,no,6,may,1369,3,-1,0,unknown,no,40050929115,Adult,abcdef9611@gmail.com
9612,35,blue-collar,married,primary,yes,-1489,yes,yes,29,may,177,1,-1,0,unknown,no,15463834776,Adult,abcdef9612@gmail.com
9613,30,management,married,tertiary,no,0,no,no,7,aug,74,1,-1,0,unknown,no,88624331442,Adult,abcdef9613@gmail.com
9614,26,blue-collar,single,secondary,no,2490,yes,no,29,jan,235,3,262,5,failure,no,24281055303,Adult,abcdef9614@gmail.com
9615,32,management,married,tertiary,no,9270,no,no,8,oct,282,1,-1,0,unknown,no,94579950740,Adult,abcdef9615@gmail.com
9616,43,blue-collar,divorced,primary,no,5150,yes,no,18,nov,182,1,-1,0,unknown,no,90507659952,Middle age,abcdef9616@gmail.com
9617,48,admin.,married,secondary,no,10600,yes,no,20,apr,87,2,318,3,failure,no,13354508453,Middle age,abcdef9617@gmail.com
9618,49,technician,married,secondary,no,3080,no,no,27,jul,266,5,-1,0,unknown,no,3836743967,Middle age,abcdef9618@gmail.com
9619,34,blue-collar,married,secondary,no,8080,yes,yes,17,jul,20,3,-1,0,unknown,no,1711457302,Adult,abcdef9619@gmail.com
9620,27,blue-collar,single,primary,no,4310,yes,no,15,may,286,2,-1,0,unknown,no,73467896515,Adult,abcdef9620@gmail.com
9621,31,admin.,single,secondary,no,3960,yes,no,19,may,104,1,-1,0,unknown,no,61700592683,Adult,abcdef9621@gmail.com
9622,35,technician,single,secondary,no,-89,yes,no,15,may,75,1,368,1,failure,no,46164468493,Adult,abcdef9622@gmail.com
9623,40,admin.,married,secondary,no,-253,yes,no,9,jul,177,1,-1,0,unknown,no,11772936700,Adult,abcdef9623@gmail.com
9624,39,services,married,secondary,no,0,yes,no,20,may,793,2,-1,0,unknown,no,89224519202,Adult,abcdef9624@gmail.com
9625,19,student,single,unknown,no,600,no,no,14,aug,253,1,-1,0,unknown,no,26219295490,Adult,abcdef9625@gmail.com
9626,40,services,married,secondary,no,6950,yes,no,11,may,270,1,348,10,failure,no,26251024626,Adult,abcdef9626@gmail.com
9627,25,admin.,single,tertiary,no,11410,yes,no,5,may,718,1,347,1,failure,no,39299420856,Adult,abcdef9627@gmail.com
9628,38,technician,divorced,tertiary,no,7910,yes,no,26,may,89,2,-1,0,unknown,no,63897686870,Adult,abcdef9628@gmail.com
9629,62,blue-collar,married,primary,no,13810,no,no,19,oct,1020,1,-1,0,unknown,no,96701832581,Older,abcdef9629@gmail.com
9630,27,services,married,secondary,no,0,yes,no,23,jul,198,13,-1,0,unknown,no,97238094767,Adult,abcdef9630@gmail.com
9631,40,technician,married,secondary,no,-28,yes,yes,30,may,289,2,-1,0,unknown,no,86927437968,Adult,abcdef9631@gmail.com
9632,56,management,married,tertiary,no,4120,no,no,20,nov,179,6,-1,0,unknown,no,24911190522,Middle age,abcdef9632@gmail.com
9633,33,management,married,tertiary,no,3100,no,no,29,aug,179,2,-1,0,unknown,no,55050000220,Adult,abcdef9633@gmail.com
9634,52,blue-collar,married,secondary,no,13190,no,no,30,apr,37,2,-1,0,unknown,no,51897877033,Middle age,abcdef9634@gmail.com
9635,33,blue-collar,married,secondary,no,0,yes,yes,28,jul,83,12,-1,0,unknown,no,10782845518,Adult,abcdef9635@gmail.com
9636,38,services,married,secondary,no,-314,yes,no,28,may,66,2,-1,0,unknown,no,23287652883,Adult,abcdef9636@gmail.com
9637,27,services,married,secondary,no,5110,yes,no,30,jun,85,5,-1,0,unknown,no,38058922538,Adult,abcdef9637@gmail.com
9638,54,retired,married,secondary,no,-152,yes,yes,26,may,14,11,-1,0,unknown,no,4550944719,Middle age,abcdef9638@gmail.com
9639,35,admin.,married,secondary,no,9070,no,yes,2,jul,97,4,-1,0,unknown,no,20233423810,Adult,abcdef9639@gmail.com
9640,41,blue-collar,single,primary,no,220,yes,no,14,may,152,1,-1,0,unknown,no,45891068459,Middle age,abcdef9640@gmail.com
9641,28,blue-collar,single,secondary,no,0,no,yes,31,jul,11,21,-1,0,unknown,no,88691697897,Adult,abcdef9641@gmail.com
9642,55,management,divorced,tertiary,no,80440,yes,no,11,may,175,5,333,19,other,no,59420588143,Middle age,abcdef9642@gmail.com
9643,56,admin.,single,secondary,no,18540,yes,no,7,may,45,1,342,2,failure,no,34502529726,Middle age,abcdef9643@gmail.com
9644,33,blue-collar,single,secondary,no,17940,yes,no,12,may,360,1,173,1,other,no,17839047461,Adult,abcdef9644@gmail.com
9645,42,technician,married,secondary,no,20,no,no,29,may,249,2,-1,0,unknown,no,80522733681,Middle age,abcdef9645@gmail.com
9646,34,student,single,unknown,no,23210,no,no,9,nov,600,2,99,5,failure,no,31120011755,Adult,abcdef9646@gmail.com
9647,35,technician,single,secondary,no,1440,no,no,22,jul,163,2,-1,0,unknown,no,75959827675,Adult,abcdef9647@gmail.com
9648,46,technician,divorced,secondary,no,10,yes,yes,26,may,200,3,-1,0,unknown,no,27576906680,Middle age,abcdef9648@gmail.com
9649,31,self-employed,single,secondary,no,7620,no,no,11,aug,312,3,-1,0,unknown,no,32671736568,Adult,abcdef9649@gmail.com
9650,48,self-employed,married,tertiary,no,160,yes,yes,18,nov,214,1,-1,0,unknown,no,51254589772,Middle age,abcdef9650@gmail.com
9651,38,technician,married,secondary,no,200,no,no,2,feb,147,1,-1,0,unknown,no,83186815308,Adult,abcdef9651@gmail.com
9652,47,services,married,secondary,no,20700,yes,yes,26,may,136,1,-1,0,unknown,no,88405641029,Middle age,abcdef9652@gmail.com
9653,48,management,married,tertiary,no,3080,yes,no,14,jul,125,5,-1,0,unknown,no,80649674320,Middle age,abcdef9653@gmail.com
9654,57,technician,married,unknown,no,16170,yes,no,7,may,96,2,-1,0,unknown,no,1567534822,Middle age,abcdef9654@gmail.com
9655,30,admin.,married,secondary,no,390,yes,no,28,jul,101,3,-1,0,unknown,no,96235599196,Adult,abcdef9655@gmail.com
9656,39,blue-collar,married,primary,no,3320,yes,no,8,may,277,3,-1,0,unknown,no,75996666731,Adult,abcdef9656@gmail.com
9657,31,management,single,tertiary,no,7130,no,no,28,aug,162,1,-1,0,unknown,no,97386100961,Adult,abcdef9657@gmail.com
9658,44,blue-collar,married,secondary,no,28850,yes,no,30,may,63,3,-1,0,unknown,no,46612940563,Middle age,abcdef9658@gmail.com
9659,38,services,married,secondary,no,9680,yes,no,6,apr,272,1,-1,0,unknown,no,92263211552,Adult,abcdef9659@gmail.com
9660,58,unknown,married,tertiary,no,41500,no,no,6,jun,363,1,-1,0,unknown,no,9702270152,Adult,abcdef9660@gmail.com
9661,42,management,married,tertiary,no,6870,no,no,11,aug,667,2,-1,0,unknown,no,39480250046,Middle age,abcdef9661@gmail.com
9662,33,management,married,secondary,no,3330,no,no,28,aug,80,6,-1,0,unknown,no,10825270185,Adult,abcdef9662@gmail.com
9663,55,retired,married,primary,no,18210,no,no,8,aug,224,2,-1,0,unknown,no,12910202765,Middle age,abcdef9663@gmail.com
9664,34,blue-collar,married,secondary,no,-436,yes,no,26,may,317,1,-1,0,unknown,no,97665176042,Adult,abcdef9664@gmail.com
9665,30,unknown,single,unknown,no,69290,no,no,19,nov,341,1,-1,0,unknown,no,518147056,Adult,abcdef9665@gmail.com
9666,35,technician,single,secondary,no,1260,no,no,22,aug,112,2,-1,0,unknown,no,23600303913,Adult,abcdef9666@gmail.com
9667,35,technician,married,secondary,no,20190,yes,yes,18,nov,83,2,144,1,failure,no,82408221552,Adult,abcdef9667@gmail.com
9668,56,retired,married,secondary,no,8780,no,no,20,jun,123,3,-1,0,unknown,no,20152449585,Middle age,abcdef9668@gmail.com
9669,27,management,single,tertiary,no,67910,no,no,22,mar,174,2,229,28,success,no,75418726036,Adult,abcdef9669@gmail.com
9670,39,self-employed,divorced,secondary,no,0,yes,no,23,may,210,2,-1,0,unknown,no,48482590861,Adult,abcdef9670@gmail.com
9671,36,admin.,married,secondary,no,1100,yes,no,4,feb,185,1,-1,0,unknown,no,33815196444,Adult,abcdef9671@gmail.com
9672,35,self-employed,married,secondary,no,280,no,yes,2,jul,159,3,-1,0,unknown,no,92377257133,Adult,abcdef9672@gmail.com
9673,34,housemaid,single,primary,no,4430,no,no,30,jan,10,1,2,1,other,no,6649365774,Adult,abcdef9673@gmail.com
9674,28,unemployed,single,primary,no,2360,no,no,6,feb,460,3,-1,0,unknown,no,855689221,Adult,abcdef9674@gmail.com
9675,37,technician,married,secondary,no,27070,yes,no,16,jul,109,1,-1,0,unknown,no,28811310108,Adult,abcdef9675@gmail.com
9676,57,technician,married,secondary,no,17530,yes,no,7,may,539,1,-1,0,unknown,no,86212594410,Middle age,abcdef9676@gmail.com
9677,34,services,married,secondary,no,11820,yes,no,28,may,124,1,-1,0,unknown,no,13630513994,Adult,abcdef9677@gmail.com
9678,38,management,single,tertiary,no,4270,yes,no,18,nov,253,1,182,1,failure,no,56794926405,Adult,abcdef9678@gmail.com
9679,48,technician,married,primary,no,7880,no,no,9,jul,36,2,-1,0,unknown,no,74880694683,Middle age,abcdef9679@gmail.com
9680,35,admin.,married,secondary,no,0,no,no,7,jul,78,11,-1,0,unknown,no,15487973741,Adult,abcdef9680@gmail.com
9681,40,blue-collar,married,primary,yes,-509,yes,no,23,may,298,1,-1,0,unknown,no,70707406521,Adult,abcdef9681@gmail.com
9682,48,services,divorced,primary,no,-110,no,yes,19,jun,164,2,-1,0,unknown,no,51575434838,Middle age,abcdef9682@gmail.com
9683,54,blue-collar,married,primary,no,2440,yes,no,29,jul,337,2,-1,0,unknown,no,60425423363,Middle age,abcdef9683@gmail.com
9684,49,services,divorced,secondary,no,9330,no,yes,29,jul,92,33,-1,0,unknown,no,12223694670,Middle age,abcdef9684@gmail.com
9685,38,technician,married,tertiary,no,9400,no,no,12,aug,191,7,-1,0,unknown,no,79228764035,Adult,abcdef9685@gmail.com
9686,44,entrepreneur,married,tertiary,no,16310,yes,no,17,nov,81,1,195,2,failure,no,32996172710,Middle age,abcdef9686@gmail.com
9687,44,unemployed,married,secondary,yes,-505,yes,no,3,jun,113,11,-1,0,unknown,no,4743145696,Middle age,abcdef9687@gmail.com
9688,60,admin.,married,secondary,no,73360,no,no,31,mar,494,1,-1,0,unknown,no,46191485763,Older,abcdef9688@gmail.com
9689,55,services,single,secondary,no,-40,yes,no,12,may,178,2,-1,0,unknown,no,87983559917,Middle age,abcdef9689@gmail.com
9690,27,student,single,primary,yes,250,no,no,28,aug,8,1,-1,0,unknown,no,51425709816,Adult,abcdef9690@gmail.com
9691,33,management,single,secondary,no,0,no,no,20,may,190,2,-1,0,unknown,no,81567620611,Adult,abcdef9691@gmail.com
9692,32,technician,married,secondary,no,50,yes,no,17,nov,114,1,-1,0,unknown,no,65052413030,Adult,abcdef9692@gmail.com
9693,51,blue-collar,married,secondary,no,-92,yes,no,4,jun,28,4,-1,0,unknown,no,58393777844,Middle age,abcdef9693@gmail.com
9694,44,admin.,married,secondary,no,4970,yes,no,3,feb,321,3,270,2,other,no,57540155641,Middle age,abcdef9694@gmail.com
9695,49,blue-collar,married,primary,no,23560,no,yes,14,jul,236,2,-1,0,unknown,no,28348178340,Middle age,abcdef9695@gmail.com
9696,42,blue-collar,married,secondary,no,30,yes,no,12,may,118,1,-1,0,unknown,no,45270043094,Middle age,abcdef9696@gmail.com
9697,35,services,married,secondary,no,1280,yes,no,12,may,136,1,-1,0,unknown,no,85977168948,Adult,abcdef9697@gmail.com
9698,32,admin.,married,tertiary,no,3900,yes,yes,5,may,100,1,243,1,other,no,91783733836,Adult,abcdef9698@gmail.com
9699,39,technician,single,secondary,no,3000,no,no,10,sep,315,6,394,1,failure,no,46880279426,Adult,abcdef9699@gmail.com
9700,54,technician,married,secondary,no,8270,no,yes,20,jun,294,2,-1,0,unknown,no,20562163005,Middle age,abcdef9700@gmail.com
9701,35,technician,married,tertiary,no,250,no,no,27,aug,219,2,-1,0,unknown,no,3363613446,Adult,abcdef9701@gmail.com
9702,41,technician,single,primary,no,3400,yes,no,13,may,262,1,349,1,failure,no,67316862075,Middle age,abcdef9702@gmail.com
9703,35,management,married,tertiary,no,8670,yes,no,20,nov,298,2,171,3,success,no,40799733425,Adult,abcdef9703@gmail.com
9704,41,blue-collar,married,secondary,no,1400,yes,no,29,jan,636,2,-1,0,unknown,no,36403077190,Middle age,abcdef9704@gmail.com
9705,36,technician,married,secondary,no,30,no,no,20,aug,100,4,-1,0,unknown,no,68658332868,Adult,abcdef9705@gmail.com
9706,51,self-employed,married,secondary,no,49200,no,no,2,jun,392,2,-1,0,unknown,no,56837621999,Middle age,abcdef9706@gmail.com
9707,59,unknown,single,secondary,no,32370,no,no,6,jun,100,3,-1,0,unknown,no,19025543546,Older,abcdef9707@gmail.com
9708,44,blue-collar,married,primary,no,0,yes,yes,21,nov,32,2,116,3,other,no,58690285155,Middle age,abcdef9708@gmail.com
9709,49,admin.,married,secondary,no,10960,yes,no,17,apr,609,1,303,5,failure,no,91317475735,Middle age,abcdef9709@gmail.com
9710,37,admin.,single,tertiary,no,8690,no,no,30,jul,60,8,-1,0,unknown,no,39423748769,Adult,abcdef9710@gmail.com
9711,60,technician,divorced,tertiary,no,19000,yes,no,29,may,77,3,-1,0,unknown,no,38851997531,Older,abcdef9711@gmail.com
9712,40,management,married,tertiary,no,4130,yes,no,14,may,150,1,-1,0,unknown,no,29715982420,Adult,abcdef9712@gmail.com
9713,27,blue-collar,married,primary,yes,-588,no,no,13,may,531,2,-1,0,unknown,no,29356394214,Adult,abcdef9713@gmail.com
9714,34,housemaid,married,secondary,yes,0,no,no,21,aug,398,2,-1,0,unknown,no,79835105839,Adult,abcdef9714@gmail.com
9715,41,technician,married,secondary,no,24900,yes,no,21,may,115,2,-1,0,unknown,no,44302832431,Middle age,abcdef9715@gmail.com
9716,39,services,married,secondary,no,209280,no,no,14,may,1166,1,352,1,other,no,8286646717,Adult,abcdef9716@gmail.com
9717,34,admin.,married,secondary,no,5600,yes,no,5,may,198,3,-1,0,unknown,no,48200552257,Adult,abcdef9717@gmail.com
9718,38,blue-collar,divorced,secondary,no,0,yes,no,11,may,580,1,173,1,failure,no,35422438799,Adult,abcdef9718@gmail.com
9719,56,blue-collar,married,primary,no,8260,yes,no,21,jul,853,1,-1,0,unknown,no,34799761573,Middle age,abcdef9719@gmail.com
9720,42,services,married,secondary,no,1150,yes,yes,17,apr,161,1,149,2,failure,no,43499907851,Middle age,abcdef9720@gmail.com
9721,47,student,single,unknown,no,1070,no,no,15,jul,119,8,-1,0,unknown,no,86920435122,Middle age,abcdef9721@gmail.com
9722,32,blue-collar,married,secondary,no,3200,yes,yes,3,feb,22,4,-1,0,unknown,no,17461336625,Adult,abcdef9722@gmail.com
9723,37,blue-collar,married,secondary,yes,-399,yes,yes,3,jun,21,3,-1,0,unknown,no,31737259409,Adult,abcdef9723@gmail.com
9724,25,student,single,secondary,no,7030,no,no,5,may,1100,3,-1,0,unknown,no,53981682254,Adult,abcdef9724@gmail.com
9725,29,technician,divorced,secondary,no,3280,yes,yes,4,feb,25,1,-1,0,unknown,no,35753420641,Adult,abcdef9725@gmail.com
9726,48,management,divorced,tertiary,no,1480,no,no,12,aug,152,2,-1,0,unknown,no,39752512495,Middle age,abcdef9726@gmail.com
9727,39,self-employed,single,tertiary,no,22980,yes,yes,20,apr,13,2,319,18,other,no,54717862670,Adult,abcdef9727@gmail.com
9728,31,blue-collar,married,secondary,no,640,yes,no,18,jul,302,3,-1,0,unknown,no,55031818474,Adult,abcdef9728@gmail.com
9729,28,management,single,tertiary,no,40130,yes,no,4,jun,386,1,-1,0,unknown,no,88456698057,Adult,abcdef9729@gmail.com
9730,32,management,married,tertiary,no,0,no,no,9,may,280,1,-1,0,unknown,no,53500933374,Adult,abcdef9730@gmail.com
9731,35,technician,married,tertiary,no,6330,yes,yes,2,feb,76,3,5,3,other,no,51145032346,Adult,abcdef9731@gmail.com
9732,51,admin.,married,unknown,no,-1137,yes,yes,11,may,567,3,325,1,failure,no,63119969550,Middle age,abcdef9732@gmail.com
9733,32,blue-collar,married,primary,no,9020,yes,no,27,may,106,2,-1,0,unknown,no,41720880755,Adult,abcdef9733@gmail.com
9734,30,blue-collar,married,secondary,no,28500,no,no,8,may,181,2,-1,0,unknown,no,33199356241,Adult,abcdef9734@gmail.com
9735,54,management,married,tertiary,no,3130,yes,no,5,may,83,2,-1,0,unknown,no,39190854343,Middle age,abcdef9735@gmail.com
9736,41,blue-collar,married,secondary,no,9230,yes,no,14,may,249,2,-1,0,unknown,no,14562310161,Middle age,abcdef9736@gmail.com
9737,35,admin.,single,primary,no,80,yes,no,16,may,148,18,-1,0,unknown,no,74674479348,Adult,abcdef9737@gmail.com
9738,44,technician,married,secondary,no,9450,yes,no,4,aug,190,1,-1,0,unknown,no,35486439732,Middle age,abcdef9738@gmail.com
9739,58,management,married,tertiary,no,22610,yes,no,3,jun,1361,1,391,1,failure,no,28141001200,Adult,abcdef9739@gmail.com
9740,43,blue-collar,married,primary,no,180,yes,no,14,may,131,2,370,3,other,no,8492920739,Middle age,abcdef9740@gmail.com
9741,52,blue-collar,married,secondary,no,58280,yes,no,13,may,276,2,-1,0,unknown,no,33180603188,Middle age,abcdef9741@gmail.com
9742,60,retired,married,primary,no,63070,yes,no,11,jun,362,1,-1,0,unknown,no,71260538354,Older,abcdef9742@gmail.com
9743,32,management,single,tertiary,no,5370,no,no,29,may,187,3,-1,0,unknown,no,42934067183,Adult,abcdef9743@gmail.com
9744,41,blue-collar,married,secondary,no,3930,yes,yes,10,jul,122,1,-1,0,unknown,no,32045673874,Middle age,abcdef9744@gmail.com
9745,54,blue-collar,divorced,primary,no,2150,yes,no,4,jun,71,5,-1,0,unknown,no,94817473498,Middle age,abcdef9745@gmail.com
9746,30,blue-collar,single,secondary,no,1320,yes,no,16,may,329,1,-1,0,unknown,no,14721800473,Adult,abcdef9746@gmail.com
9747,36,technician,single,secondary,no,350,no,no,29,aug,493,2,-1,0,unknown,no,25811253256,Adult,abcdef9747@gmail.com
9748,27,admin.,single,secondary,no,1250,no,no,21,jul,104,1,288,8,failure,no,98596701270,Adult,abcdef9748@gmail.com
9749,32,technician,single,secondary,no,1290,yes,no,7,may,213,1,-1,0,unknown,no,8612577959,Adult,abcdef9749@gmail.com
9750,34,management,married,tertiary,no,0,no,no,6,aug,139,2,-1,0,unknown,no,29503472006,Adult,abcdef9750@gmail.com
9751,43,admin.,married,secondary,no,3150,no,no,23,jul,129,2,-1,0,unknown,no,5590258195,Middle age,abcdef9751@gmail.com
9752,43,services,married,primary,no,25670,yes,no,14,may,109,1,360,2,failure,no,11950371242,Middle age,abcdef9752@gmail.com
9753,31,management,divorced,tertiary,no,8830,yes,no,19,nov,168,1,-1,0,unknown,no,69274997998,Adult,abcdef9753@gmail.com
9754,37,technician,married,secondary,no,11200,yes,no,30,may,103,5,-1,0,unknown,no,78443678527,Adult,abcdef9754@gmail.com
9755,51,technician,divorced,secondary,no,0,yes,no,28,may,463,2,-1,0,unknown,no,80336854772,Middle age,abcdef9755@gmail.com
9756,52,blue-collar,married,secondary,no,11170,yes,no,13,may,365,1,-1,0,unknown,no,22418068735,Middle age,abcdef9756@gmail.com
9757,57,blue-collar,married,secondary,no,7730,yes,yes,18,jun,97,8,-1,0,unknown,no,83566253646,Middle age,abcdef9757@gmail.com
9758,32,technician,single,tertiary,no,3900,yes,no,23,may,85,1,-1,0,unknown,no,92656229168,Adult,abcdef9758@gmail.com
9759,47,admin.,married,secondary,no,13580,yes,no,14,may,80,4,-1,0,unknown,no,66828129078,Middle age,abcdef9759@gmail.com
9760,31,management,married,tertiary,no,2160,no,no,22,jul,47,1,-1,0,unknown,no,90351907063,Adult,abcdef9760@gmail.com
9761,27,blue-collar,single,secondary,no,3170,yes,no,20,may,16,10,-1,0,unknown,no,83222036768,Adult,abcdef9761@gmail.com
9762,31,blue-collar,single,primary,no,23690,yes,no,18,may,87,1,-1,0,unknown,no,4500262646,Adult,abcdef9762@gmail.com
9763,36,admin.,divorced,tertiary,no,1250,yes,no,26,may,172,1,-1,0,unknown,no,24515718281,Adult,abcdef9763@gmail.com
9764,44,blue-collar,married,primary,no,60,no,no,10,jul,338,9,-1,0,unknown,no,50633862716,Middle age,abcdef9764@gmail.com
9765,34,blue-collar,married,primary,no,158410,yes,no,20,apr,423,5,-1,0,unknown,no,64593908596,Adult,abcdef9765@gmail.com
9766,32,housemaid,married,primary,no,510,yes,no,12,may,324,1,-1,0,unknown,no,57039779460,Adult,abcdef9766@gmail.com
9767,52,management,married,secondary,no,0,yes,yes,27,may,62,13,-1,0,unknown,no,57426179123,Middle age,abcdef9767@gmail.com
9768,60,retired,divorced,primary,no,-79,yes,yes,29,jan,192,1,-1,0,unknown,no,97944810297,Older,abcdef9768@gmail.com
9769,30,services,single,secondary,no,18810,no,yes,26,jun,29,1,-1,0,unknown,no,26199543704,Adult,abcdef9769@gmail.com
9770,48,blue-collar,married,primary,no,4560,yes,yes,19,may,289,1,-1,0,unknown,no,127461304,Middle age,abcdef9770@gmail.com
9771,39,management,married,primary,no,18730,no,no,9,jun,161,2,-1,0,unknown,no,12742406133,Adult,abcdef9771@gmail.com
9772,59,management,divorced,tertiary,no,0,yes,no,31,jul,52,8,-1,0,unknown,no,76681561037,Older,abcdef9772@gmail.com
9773,42,admin.,married,secondary,no,4450,yes,no,7,may,202,2,-1,0,unknown,no,90640952277,Middle age,abcdef9773@gmail.com
9774,77,retired,married,secondary,no,21230,no,no,4,feb,141,4,-1,0,unknown,no,76838984866,Older,abcdef9774@gmail.com
9775,29,technician,married,secondary,no,7670,yes,no,5,feb,253,1,-1,0,unknown,no,70182567551,Adult,abcdef9775@gmail.com
9776,49,technician,divorced,secondary,no,2290,no,no,8,aug,219,2,-1,0,unknown,no,50311929130,Middle age,abcdef9776@gmail.com
9777,57,retired,married,secondary,no,37830,yes,no,6,jun,198,3,-1,0,unknown,no,26605753931,Middle age,abcdef9777@gmail.com
9778,37,blue-collar,married,secondary,no,1400,yes,yes,7,may,490,1,-1,0,unknown,no,32032956472,Adult,abcdef9778@gmail.com
9779,35,technician,married,secondary,no,60,yes,no,11,may,204,2,348,2,failure,no,62420172629,Adult,abcdef9779@gmail.com
9780,63,retired,divorced,secondary,no,8590,no,no,13,feb,92,1,-1,0,unknown,no,54312203350,Older,abcdef9780@gmail.com
9781,37,technician,married,secondary,no,2610,no,no,29,aug,301,4,-1,0,unknown,no,84426935855,Adult,abcdef9781@gmail.com
9782,37,services,married,secondary,no,500,yes,no,8,may,352,3,-1,0,unknown,no,66449659032,Adult,abcdef9782@gmail.com
9783,52,admin.,married,secondary,no,-462,yes,no,9,feb,172,5,-1,0,unknown,no,40434637510,Middle age,abcdef9783@gmail.com
9784,60,retired,married,secondary,no,0,no,no,5,aug,143,3,-1,0,unknown,no,20001037642,Older,abcdef9784@gmail.com
9785,36,technician,married,secondary,no,2830,yes,yes,27,jun,56,2,-1,0,unknown,no,85296447274,Adult,abcdef9785@gmail.com
9786,48,self-employed,married,secondary,no,910,no,no,21,aug,136,8,-1,0,unknown,no,10171235342,Middle age,abcdef9786@gmail.com
9787,47,entrepreneur,married,tertiary,no,0,no,no,18,nov,103,2,-1,0,unknown,no,91449387234,Middle age,abcdef9787@gmail.com
9788,56,management,divorced,tertiary,no,4420,no,no,28,may,77,3,-1,0,unknown,no,63579351715,Middle age,abcdef9788@gmail.com
